"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: implName","Param: numberOfAccounts"
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"384177,963835","491487,214310","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"134529,515764","170107,064196","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"212263,676064","271366,868546","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1348265,407331","1983726,438376","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"397171,888471","580304,239410","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"219862,491566","344988,344914","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"376755,306707","548916,471562","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"131808,149058","192748,446788","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"222667,571528","334733,602172","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1391991,558571","1835327,082950","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"426197,152868","572502,076524","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"221704,080630","289077,526709","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"393996,486101","521980,635671","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"129513,291643","174789,442744","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"220580,547329","280095,578495","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1415808,815841","1689081,365775","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"425111,466863","503314,968228","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"229599,439669","279363,485334","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"393000,628814","468915,013147","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"132955,227054","156736,113496","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"235142,053442","283933,416848","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1291121,730222","621343,742500","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"526827,668731","276299,607867","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"126275,753148","42960,876422","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"504872,755489","249776,281008","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"8489,763267","19370,498608","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"124655,789588","43052,468919","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1286027,967824","701567,619932","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"507171,096416","281199,106318","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"135703,553181","70912,605412","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"501351,976377","279753,224829","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"11144,819809","10348,510894","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"130656,522041","68263,364895","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1295055,807045","602520,343690","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"504813,777903","236939,886099","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"136733,322568","70807,430450","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"504751,198708","230085,566017","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"13983,233659","7695,105346","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"134774,274207","61139,564564","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1296041,401390","735825,001209","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"506512,140585","285905,958516","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"138511,583359","70423,886357","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"499057,909298","303649,246087","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"14036,572092","7384,971338","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"137923,196057","81821,469638","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1070125,257048","1312200,700214","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"338763,548639","402420,670116","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"171617,933073","210431,187925","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"297032,272987","374134,143134","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"91605,860805","110924,815646","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"171105,641544","215218,545331","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"1019510,292365","1389182,478980","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"329322,952986","415679,915187","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"173577,222807","253188,709551","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"261126,100135","381351,713302","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"87228,582445","115313,548955","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"168255,433992","228820,309790","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"921065,457067","976913,742692","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"327778,137030","317507,261863","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"150525,135380","169289,451588","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"211575,277105","228210,734220","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"76617,770344","99680,332289","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"154569,137208","165582,354726","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed","thrpt",5,5,"828824,502476","230956,150012","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:balance","thrpt",5,5,"336700,530592","99997,899494","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:deposit","thrpt",5,5,"139292,640476","38680,181059","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:getEntries","thrpt",5,5,"147012,924836","41589,224852","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:transfer","thrpt",5,5,"66852,978957","16082,378904","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.mixed:withdraw","thrpt",5,5,"138965,427616","36810,070209","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1755139,577492","57447,822333","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1773286,700389","31015,196780","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1779410,162130","28259,610077","ops/s",Monitor,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1779280,984010","39710,370660","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1791440,448925","23900,475436","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1791187,571439","37311,924484","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1787949,075681","15871,467317","ops/s",SmallLock,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1790989,690268","22171,983700","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1791110,065545","31710,121076","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1793665,238737","17982,153089","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1790770,592338","14160,588382","ops/s",Cas,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1788120,516813","10383,710947","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1789771,247677","21645,624016","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1786680,695708","58282,047537","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1787773,672912","20842,437352","ops/s",Accumulator,30
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",5,5,"1789497,078013","17235,821864","ops/s",Accumulator,100
